CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Março;Hipertensão;277;270;303;56;22650;338;67
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Março;Hipertensão;325;273;310;263;29275;390;75,1
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Março;Hipertensão;253;196;157;249;21375;345;62
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Março;Hipertensão;345;266;456;326;34825;487;71,5
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Hipertensão;212;204;229;214;21475;298;72,1
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Hipertensão;223;221;240;205;22225;308;72,2
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Março;Hipertensão;169;75;344;64;16300;355;45,9
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Março;Hipertensão;225;217;195;261;22450;321;69,9
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Março;Hipertensão;240;217;292;229;24450;315;77,6
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Hipertensão;323;287;341;205;28900;433;66,7
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Hipertensão;251;204;327;219;25025;352;71,1
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Março;Hipertensão;338;255;411;185;29725;452;65,8
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Março;Hipertensão;229;192;296;124;21025;350;60,1
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Hipertensão;241;200;259;238;23450;339;69,2
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Março;Hipertensão;249;192;271;186;22450;330;68
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Março;Hipertensão;240;197;233;234;22600;288;78,5
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Março;Hipertensão;219;194;276;228;22925;315;72,8
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Março;Hipertensão;122;81;87;24;7850;165;47,6
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Março;Hipertensão;319;258;390;40;25175;424;59,4
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Hipertensão;191;171;272;210;21100;278;75,9
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Março;Hipertensão;134;136;117;98;12125;181;67
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Março;Hipertensão;330;274;408;109;28025;438;64
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Março;Hipertensão;142;123;90;131;12150;199;61,1
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Março;Hipertensão;165;147;124;178;15350;207;74,2
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Março;Hipertensão;228;168;258;213;21675;322;67,3
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Março;Hipertensão;242;229;258;187;22900;330;69,4
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Março;Hipertensão;183;161;286;149;19475;298;65,4
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Março;Hipertensão;165;161;121;75;13050;233;56
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Março;Hipertensão;277;270;303;56;22650;338;67
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Março;Hipertensão;325;273;310;263;29275;390;75,1
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Março;Hipertensão;253;196;157;249;21375;345;62
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Março;Hipertensão;345;266;456;326;34825;487;71,5
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Hipertensão;212;204;229;214;21475;298;72,1
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Hipertensão;223;221;240;205;22225;308;72,2
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Março;Hipertensão;169;75;344;64;16300;355;45,9
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Março;Hipertensão;225;217;195;261;22450;321;69,9
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Março;Hipertensão;240;217;292;229;24450;315;77,6
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Hipertensão;323;287;341;205;28900;433;66,7
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Hipertensão;251;204;327;219;25025;352;71,1
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Março;Hipertensão;338;255;411;185;29725;452;65,8
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Março;Hipertensão;229;192;296;124;21025;350;60,1
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Hipertensão;241;200;259;238;23450;339;69,2
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Março;Hipertensão;249;192;271;186;22450;330;68
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Março;Hipertensão;240;197;233;234;22600;288;78,5
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Março;Hipertensão;219;194;276;228;22925;315;72,8
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Março;Hipertensão;122;81;87;24;7850;165;47,6
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Março;Hipertensão;319;258;390;40;25175;424;59,4
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Hipertensão;191;171;272;210;21100;278;75,9
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;130;136;112;103;12025;183;65,7
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Abril;Hipertensão;45;39;42;45;4475;50;89,5
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Abril;Hipertensão;278;232;336;88;23350;363;64,3
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Abril;Hipertensão;138;121;100;125;12100;191;63,4
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;153;138;122;171;14600;200;73
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Abril;Hipertensão;235;174;242;208;21475;321;66,9
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;236;221;256;187;22500;326;69
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Abril;Hipertensão;188;157;289;142;19400;300;64,7
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Abril;Hipertensão;116;114;94;50;9350;169;55,3
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;252;247;271;47;20425;306;66,7
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;274;229;267;202;24300;330;73,6
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;234;193;150;233;20250;308;65,7
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;356;274;464;326;35500;492;72,2
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;211;201;229;221;21550;303;71,1
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;165;157;201;159;17050;242;70,5
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;151;76;277;48;13800;285;48,4
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Abril;Hipertensão;190;210;158;237;19875;297;66,9
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;240;203;278;224;23625;304;77,7
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;315;274;323;194;27650;417;66,3
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Hipertensão;174;142;216;143;16875;237;71,2
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;276;207;359;162;25100;394;63,7
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;187;163;235;101;17150;287;59,8
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;238;190;244;229;22525;334;67,4
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Abril;Hipertensão;202;145;221;155;18075;282;64,1
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Abril;Hipertensão;184;152;173;182;17275;223;77,5
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Abril;Hipertensão;236;201;291;225;23825;326;73,1
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;118;83;80;25;7650;159;48,1
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Abril;Hipertensão;237;190;294;34;18875;330;57,2
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Hipertensão;165;144;232;177;17950;243;73,9
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;130;136;112;103;12025;183;65,7
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Abril;Hipertensão;45;39;42;45;4475;50;89,5
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Abril;Hipertensão;278;232;336;88;23350;363;64,3
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Abril;Hipertensão;138;121;100;125;12100;191;63,4
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;153;138;122;171;14600;200;73
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Abril;Hipertensão;235;174;242;208;21475;321;66,9
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;236;221;256;187;22500;326;69
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Abril;Hipertensão;188;157;289;142;19400;300;64,7
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Abril;Hipertensão;116;114;94;50;9350;169;55,3
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;252;247;271;47;20425;306;66,7
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;274;229;267;202;24300;330;73,6
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;234;193;150;233;20250;308;65,7
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;356;274;464;326;35500;492;72,2
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;211;201;229;221;21550;303;71,1
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Hipertensão;165;157;201;159;17050;242;70,5
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;151;76;277;48;13800;285;48,4
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Abril;Hipertensão;190;210;158;237;19875;297;66,9
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;240;203;278;224;23625;304;77,7
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;315;274;323;194;27650;417;66,3
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Hipertensão;174;142;216;143;16875;237;71,2
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;276;207;359;162;25100;394;63,7
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;187;163;235;101;17150;287;59,8
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Hipertensão;238;190;244;229;22525;334;67,4
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Abril;Hipertensão;202;145;221;155;18075;282;64,1
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Abril;Hipertensão;184;152;173;182;17275;223;77,5
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Abril;Hipertensão;236;201;291;225;23825;326;73,1
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Abril;Hipertensão;118;83;80;25;7650;159;48,1
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Abril;Hipertensão;237;190;294;34;18875;330;57,2
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Hipertensão;165;144;232;177;17950;243;73,9
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Maio;Hipertensão;131;143;114;111;12475;186;67,1
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Maio;Hipertensão;45;37;42;47;4500;51;88,2
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Maio;Hipertensão;355;297;417;108;29425;453;65
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Maio;Hipertensão;152;141;125;143;14025;209;67,1
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Maio;Hipertensão;142;129;115;161;13675;195;70,1
