CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;Distrito;OSS;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2788144;UBS NOSSA SENHORA DO BRASIL ARMANDO DARIENZO;CENTRO DE SAUDE/UNIDADE BASICA;360767;ESF N SRA BRASIL 02 AZUL B;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;5;2;0;2;4;3;0;0;1;1;5;212;5;42,4
2751887;UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2263149;EAP - CLIPER 2;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;3;2;2;1;0;2;1;0;2;0;3;201;3;67
2786982;UBS DOM JOAO NERY;CENTRO DE SAUDE/UNIDADE BASICA;357006;FLOR DE MAIO I;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;18;1;9;10;11;14;7;8;3;5;15;927;30;30,9
2786737;UBS ALTO DA RIVIERA;CENTRO DE SAUDE/UNIDADE BASICA;356158;ALTO DA RIVIERA 5;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;35;17;19;9;28;17;24;12;5;3;21;1745;37;47,16
2787318;UBS JARDIM COMERCIAL;CENTRO DE SAUDE/UNIDADE BASICA;358339;COMERCIAL - LARANJA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;23;13;16;9;20;14;11;12;4;4;22;1355;24;56,46
2063670;UBS VILA SABRINA DR CARLOS AUGUSTO AUTRAN PEDERNEIRAS LIMA;CENTRO DE SAUDE/UNIDADE BASICA;2267500;EAP SABRINA II;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;2;2;2;2;0;2;2;0;0;0;2;164;2;82
6873286;UBS JARDIM LAPENNA;CENTRO DE SAUDE/UNIDADE BASICA;369470;EQUIPE I;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;10;3;13;10;10;11;1;6;3;2;13;748;21;35,62
2788098;UBS MATA VIRGEM;CENTRO DE SAUDE/UNIDADE BASICA;360651;MATA VIRGEM 1;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;25;7;4;5;8;13;11;0;5;1;3;763;26;29,35
2788446;UBS PARQUE SANTA RITA;CENTRO DE SAUDE/UNIDADE BASICA;361984;JASMIM III;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;14;8;12;13;12;12;2;4;4;2;14;887;17;52,18
2027526;UBS JARDIM NELIA;CENTRO DE SAUDE/UNIDADE BASICA;1665936;EQUIPE 10 - AZUL MARINHO;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;19;5;7;4;13;13;6;6;3;1;19;883;27;32,7
2786737;UBS ALTO DA RIVIERA;CENTRO DE SAUDE/UNIDADE BASICA;356166;ALTO DA RIVIERA 1;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;22;11;11;10;13;6;20;9;2;1;11;1066;22;48,45
2787105;UBS HORIZONTE AZUL;CENTRO DE SAUDE/UNIDADE BASICA;357499;HORIZONTE AZUL 4;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;52;28;33;26;47;22;39;23;12;9;45;3076;60;51,27
2786982;UBS DOM JOAO NERY;CENTRO DE SAUDE/UNIDADE BASICA;357014;FLOR DE MAIO III;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;14;4;7;3;4;11;11;7;3;4;12;734;27;27,19
2786931;UBS JARDIM DA CONQUISTA I;CENTRO DE SAUDE/UNIDADE BASICA;1664603;6 - LARANJA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2789272;UBS VILA ZATT;CENTRO DE SAUDE/UNIDADE BASICA;2185202;ESF 02 BEIJA-FLOR;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;37;16;19;15;28;18;20;10;15;1;17;1801;42;42,88
2788659;UBS THERSIO VENTURA;CENTRO DE SAUDE/UNIDADE BASICA;362832;EQUIPE V;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;11;1;6;6;12;10;5;3;5;3;17;722;20;36,1
6332528;UBS VILA ROSCHEL;CENTRO DE SAUDE/UNIDADE BASICA;369004;VILA ROSCHEL I;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;17;7;9;7;12;9;0;0;3;3;0;620;19;32,63
6873286;UBS JARDIM LAPENNA;CENTRO DE SAUDE/UNIDADE BASICA;369489;EQUIPE II;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;11;1;15;8;16;14;4;9;2;5;13;893;30;29,77
2787326;UBS JARDIM D ABRIL;CENTRO DE SAUDE/UNIDADE BASICA;358347;ESF 1 VERMELHA JD DABRIL;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;32;22;23;6;25;16;25;4;8;5;18;1688;33;51,15
5731143;AMA UBS VILA IMPERIO;CENTRO DE SAUDE/UNIDADE BASICA;2265311;EAP - VILA IMPERIO 3;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2786710;UBS DONA ADELAIDE LOPES;CENTRO DE SAUDE/UNIDADE BASICA;2265796;EAP 01 UBS ADELAIDE LOPES;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2751887;UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2263130;EAP - CLIPER 1;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2752255;UBS ITAQUERA;CENTRO DE SAUDE/UNIDADE BASICA;2262282;AMARELO ;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788667;UBS UNIAO DAS VILAS DE TAIPAS;CENTRO DE SAUDE/UNIDADE BASICA;362840;TAIPAS-EQ. AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;36;17;17;13;21;15;19;8;11;5;17;1647;40;41,18
2788446;UBS PARQUE SANTA RITA;CENTRO DE SAUDE/UNIDADE BASICA;361992;JASMIM VI;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;26;11;15;12;17;18;3;8;6;4;19;1277;33;38,7
2752255;UBS ITAQUERA;CENTRO DE SAUDE/UNIDADE BASICA;2262290;AZUL ;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2786982;UBS DOM JOAO NERY;CENTRO DE SAUDE/UNIDADE BASICA;357022;FLOR DE MAIO V;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;13;2;7;4;7;11;5;8;2;2;10;652;18;36,22
2786737;UBS ALTO DA RIVIERA;CENTRO DE SAUDE/UNIDADE BASICA;356174;ALTO DA RIVIERA 2;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;31;18;19;17;21;13;20;13;12;4;19;1714;33;51,94
2787644;UBS JARDIM NAKAMURA;CENTRO DE SAUDE/UNIDADE BASICA;359203;J NAKAMURA 3;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;37;20;24;19;22;23;23;5;9;7;32;2026;40;50,65
2787814;UBS JARDIM SAO NORBERTO;CENTRO DE SAUDE/UNIDADE BASICA;1659278;SAO NORBERTO II;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;31;11;13;7;13;14;7;3;8;4;10;1120;34;32,94
2787784;AMA UBS JARDIM SAO JORGE DR PAULO EDUARDO ELIAS;CENTRO DE SAUDE/UNIDADE BASICA;359688;ESF 2 ROSA SAO JORGE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;17;14;16;13;21;13;7;7;7;7;11;1214;27;44,96
3738647;AMA UBS JARDIM DA CONQUISTA III;CENTRO DE SAUDE/UNIDADE BASICA;1664611;EQUIPE V - ROSA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;11;6;5;5;3;6;0;3;4;2;11;515;14;36,79
2788357;UBS PARQUE NOVO MUNDO II;CENTRO DE SAUDE/UNIDADE BASICA;361518;SAO JOAO;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;26;13;14;1;12;14;17;4;3;2;21;1169;31;37,71
2787431;UBS JARDIM HELIAN;CENTRO DE SAUDE/UNIDADE BASICA;1665944;EQUIPE 02;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;13;3;18;18;26;20;1;10;10;7;23;1354;38;35,63
9632387;UBS JARDIM SAO CARLOS;CENTRO DE SAUDE/UNIDADE BASICA;1674439;EQUIPE 2;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;8;1;9;4;18;11;3;3;7;9;15;800;26;30,77
9072349;UBS AUTODROMO DR FAUZER SIMAO ABRAO;CENTRO DE SAUDE/UNIDADE BASICA;2288427;VILA DA PAZ V;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;10;5;6;2;5;7;0;1;2;0;8;424;12;35,33
6332528;UBS VILA ROSCHEL;CENTRO DE SAUDE/UNIDADE BASICA;369012;VILA ROSCHEL II;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;33;13;18;12;21;22;2;13;8;9;0;1392;38;36,63
6879810;UBS NOVA ESPERANCA PAULISTANO II;CENTRO DE SAUDE/UNIDADE BASICA;369497;02 - VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;26;13;16;14;17;12;6;7;9;8;18;1340;28;47,86
2787431;UBS JARDIM HELIAN;CENTRO DE SAUDE/UNIDADE BASICA;1665960;EQUIPE 03;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;10;1;13;11;14;9;3;11;2;8;11;847;21;40,33
2075202;AMA UBS JARDIM BRASIL;CENTRO DE SAUDE/UNIDADE BASICA;2267527;EAP BRASIL II;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2765993;UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F;CENTRO DE SAUDE/UNIDADE BASICA;2265346;EAP - UBS CHAC. STO. ANTONIO 2;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2751887;UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2263165;EAP - CLIPER 4;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;2;0;0;0;0;0;2;0;0;0;1;83;2;41,5
2787644;UBS JARDIM NAKAMURA;CENTRO DE SAUDE/UNIDADE BASICA;359211;J NAKAMURA 4;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;25;13;16;13;17;15;17;5;9;2;18;1375;26;52,88
2786982;UBS DOM JOAO NERY;CENTRO DE SAUDE/UNIDADE BASICA;357030;FLOR DE MAIO IV;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;18;5;12;11;17;17;6;7;3;5;24;1143;36;31,75
2787326;UBS JARDIM D ABRIL;CENTRO DE SAUDE/UNIDADE BASICA;358363;ESF 2 AZUL JD DABRIL;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;33;19;23;10;26;16;22;6;7;5;16;1680;36;46,67
2787784;AMA UBS JARDIM SAO JORGE DR PAULO EDUARDO ELIAS;CENTRO DE SAUDE/UNIDADE BASICA;359696;ESF 5 AZUL SAO JORGE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;13;7;9;5;13;9;3;2;1;2;5;634;17;37,29
2788667;UBS UNIAO DAS VILAS DE TAIPAS;CENTRO DE SAUDE/UNIDADE BASICA;362859;TAIPAS - EQUIPE AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;42;21;26;20;22;22;32;20;16;6;22;2283;46;49,63
2787814;UBS JARDIM SAO NORBERTO;CENTRO DE SAUDE/UNIDADE BASICA;1659286;SAO NORBERTO III;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;38;20;22;12;26;22;13;1;9;6;9;1640;43;38,14
2789108;UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI;CENTRO DE SAUDE/UNIDADE BASICA;363707;TOPAZIO IV UBS VL N GALVAO;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;23;7;9;4;1;10;7;4;2;1;17;788;26;30,31
2788500;UBS RIO PEQUENO PAULO DE BARROS FRANCA;CENTRO DE SAUDE/UNIDADE BASICA;2269708;EAP 1 BRANCA RIO PEQUENO;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788357;UBS PARQUE NOVO MUNDO II;CENTRO DE SAUDE/UNIDADE BASICA;361526;BELA VISTA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;28;11;14;0;10;12;13;1;5;2;20;1072;30;35,73
2786737;UBS ALTO DA RIVIERA;CENTRO DE SAUDE/UNIDADE BASICA;356182;ALTO DA RIVIERA 3;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;39;22;24;22;32;24;32;11;16;10;31;2406;41;58,68
6365817;UBS JARDIM ELEDY;CENTRO DE SAUDE/UNIDADE BASICA;369020;ELEDY - VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;26;8;9;7;20;10;20;7;7;6;23;1313;28;46,89
5743583;UBS CIDADE IPAVA;CENTRO DE SAUDE/UNIDADE BASICA;368172;IPAVA 2;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;24;11;12;10;14;11;18;9;6;4;23;1302;26;50,08
2075202;AMA UBS JARDIM BRASIL;CENTRO DE SAUDE/UNIDADE BASICA;2267519;EAP BRASIL I;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;2;1;2;0;0;3;1;1;0;0;3;173;3;57,67
2765993;UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F;CENTRO DE SAUDE/UNIDADE BASICA;2265338;EAP - UBS CHAC. STO. ANTONIO 1;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9632387;UBS JARDIM SAO CARLOS;CENTRO DE SAUDE/UNIDADE BASICA;1674420;EQUIPE 1;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;7;3;10;10;12;12;4;2;4;3;18;772;22;35,09
2751887;UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2263157;EAP - CLIPER 3;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2787946;UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;360201;005 - EQUIPE E;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;13;5;8;5;5;5;3;2;3;2;8;544;13;41,85
2788101;UBS MILTON SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;360686;4291 EQUIPE 001 - VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;12;10;11;8;7;9;8;8;5;2;11;831;13;63,92
9059369;UBS JARDIM ORION GUANHEMBU;CENTRO DE SAUDE/UNIDADE BASICA;1659294;ORION VII;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;13;8;7;5;8;11;2;2;4;1;16;706;20;35,3
2786737;UBS ALTO DA RIVIERA;CENTRO DE SAUDE/UNIDADE BASICA;356190;ALTO DA RIVIERA 4;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;27;9;10;8;17;10;21;2;6;3;15;1179;27;43,67
2787326;UBS JARDIM D ABRIL;CENTRO DE SAUDE/UNIDADE BASICA;358371;ESF 3 AMARELA JD DABRIL;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;19;10;15;7;7;11;15;7;2;0;11;955;20;47,75
2789116;AMA UBS VILA NOVA JAGUARE;CENTRO DE SAUDE/UNIDADE BASICA;363715;ESF 1 VERDE VL N JAGUARE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;32;5;15;8;18;16;2;7;6;3;19;1211;37;32,73
2788667;UBS UNIAO DAS VILAS DE TAIPAS;CENTRO DE SAUDE/UNIDADE BASICA;362867;TAIPAS - EQUIPE VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;32;16;19;6;23;14;24;8;10;8;16;1616;35;46,17
5743583;UBS CIDADE IPAVA;CENTRO DE SAUDE/UNIDADE BASICA;368180;IPAVA 3;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;44;24;27;22;34;25;28;5;14;6;40;2465;50;49,3
7672578;UBS SAO REMO;CENTRO DE SAUDE/UNIDADE BASICA;1591223;ESF 2 AZUL SAO REMO;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;35;18;20;10;22;17;23;5;2;4;24;1655;37;44,73
2786982;UBS DOM JOAO NERY;CENTRO DE SAUDE/UNIDADE BASICA;357049;FLOR DE MAIO VI;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;12;2;5;3;8;8;4;1;3;3;8;525;17;30,88
9632387;UBS JARDIM SAO CARLOS;CENTRO DE SAUDE/UNIDADE BASICA;1674455;EQUIPE 4;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;11;0;4;4;5;11;6;0;1;2;12;515;19;27,11
2788845;UBS VILA EDE;CENTRO DE SAUDE/UNIDADE BASICA;2267543;EAP EDE I;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2765993;UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F;CENTRO DE SAUDE/UNIDADE BASICA;2265362;EAP - UBS CHAC. STO. ANTONIO 3;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788306;UBS PARQUE EDU CHAVES;CENTRO DE SAUDE/UNIDADE BASICA;2266210;EAPEDU03;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788357;UBS PARQUE NOVO MUNDO II;CENTRO DE SAUDE/UNIDADE BASICA;361542;BEM-TE-VI;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;14;12;12;8;6;10;9;2;5;1;10;815;16;50,94
2788667;UBS UNIAO DAS VILAS DE TAIPAS;CENTRO DE SAUDE/UNIDADE BASICA;362875;TAIPAS-EQ. VERMELHA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;36;18;22;16;27;18;25;14;12;8;17;1953;38;51,39
2765993;UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F;CENTRO DE SAUDE/UNIDADE BASICA;2265370;EAP - UBS CHAC. STO. ANTONIO 4;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2786982;UBS DOM JOAO NERY;CENTRO DE SAUDE/UNIDADE BASICA;357057;FLOR DE MAIO II;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;32;3;8;7;17;24;13;7;9;8;25;1409;46;30,63
2788004;UBS JOSE MARCILIO MALTA CARDOSO;CENTRO DE SAUDE/UNIDADE BASICA;2269724;EAP 1 AMARELA MALTA CARDOSO;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7128940;UBS JARDIM MIRIAM II;CENTRO DE SAUDE/UNIDADE BASICA;1549774;UBS JD. MIRIAM II 1;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;18;6;3;1;6;7;1;1;2;0;5;468;21;22,29
2819856;UBS UNIAO DE VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;1626426;ALAMANDA II;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;17;5;14;15;18;23;6;12;5;9;21;1322;43;30,74
2787865;UBS JARDIM SANTA TEREZINHA;CENTRO DE SAUDE/UNIDADE BASICA;1665979;EQUIPE 04;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;33;6;10;9;18;17;3;6;6;5;29;1311;36;36,42
2027526;UBS JARDIM NELIA;CENTRO DE SAUDE/UNIDADE BASICA;1600273;EQUIPE 03 - AMARELO;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;21;13;14;15;19;23;4;9;7;4;23;1389;33;42,09
2789116;AMA UBS VILA NOVA JAGUARE;CENTRO DE SAUDE/UNIDADE BASICA;363723;ESF AZUL JAGUARE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;33;16;19;10;19;28;2;2;9;9;13;1473;42;35,07
3708411;AMA UBS VILA CLARA;CENTRO DE SAUDE/UNIDADE BASICA;365904;4311 EQUIPE 1 - VERMELHA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;41;33;35;17;40;17;31;14;13;7;36;2597;47;55,26
2787350;AMA UBS JARDIM DAS OLIVEIRAS;CENTRO DE SAUDE/UNIDADE BASICA;2149168;AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;10;3;4;6;4;10;2;3;6;3;10;559;18;31,06
6365817;UBS JARDIM ELEDY;CENTRO DE SAUDE/UNIDADE BASICA;369047;ELEDY - AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;22;11;12;9;19;12;12;0;7;6;21;1201;26;46,19
2075202;AMA UBS JARDIM BRASIL;CENTRO DE SAUDE/UNIDADE BASICA;2267535;EAP BRASIL III;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7672578;UBS SAO REMO;CENTRO DE SAUDE/UNIDADE BASICA;1591231;ESF 3 VERDE SAO REMO;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;37;15;19;11;24;20;23;5;5;3;32;1783;40;44,58
2788306;UBS PARQUE EDU CHAVES;CENTRO DE SAUDE/UNIDADE BASICA;2266202;EAPEDU02;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2787644;UBS JARDIM NAKAMURA;CENTRO DE SAUDE/UNIDADE BASICA;359238;J NAKAMURA 1;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;26;11;12;10;15;15;21;8;8;2;16;1322;28;47,21
5743583;UBS CIDADE IPAVA;CENTRO DE SAUDE/UNIDADE BASICA;368199;IPAVA 1;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;26;15;17;12;18;18;18;12;7;6;20;1547;28;55,25
9632387;UBS JARDIM SAO CARLOS;CENTRO DE SAUDE/UNIDADE BASICA;1674447;EQUIPE 3;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;16;2;13;11;19;15;9;7;4;4;19;1087;28;38,82
2751887;UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2263173;EAP - CLIPER 5;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788713;UBS VILA ARAPUA NELSON MORAES;CENTRO DE SAUDE/UNIDADE BASICA;2203170;4981 - EQUIPE 01 - AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;35;22;24;19;23;23;12;11;16;5;30;2015;42;47,98
2751887;UBS JARDIM CLIPER ROCILDA SOARES ALVES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2263181;EAP - CLIPER 6;eAP;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;2;0;0;0;0;0;2;0;0;0;2;92;2;46
2789116;AMA UBS VILA NOVA JAGUARE;CENTRO DE SAUDE/UNIDADE BASICA;363731;ESF 3 VERMELHA VL N JAGUARE;eSF;SÃO PAULO;Capital;Outros;Outra;Maio;Gestantes e puérperas;37;14;17;12;26;19;3;6;3;8;15;1477;40;36,93
